cnpj,uf,municipio,razao_social,nome_fantasia,porte,cnae_fiscal_descricao,data_inicio_atividade
497373000110,SP,SAO PAULO,SKY SERVICOS DE BANDA LARGA LTDA.,SKY BANDA LARGA,DEMAIS,Serviços de comunicação multimídia - SCM,1995-03-16
14066558000184,PE,OLINDA,W E MONITORAMENTO ELETRONICO EIRELI,FALCON SEGURANCA ELETRONICA,MICRO EMPRESA,Atividades de monitoramento de sistemas de segurança eletrônico,2011-07-29
44597052007922,SP,SAO PAULO,ABRIL COMUNICACOES S.A. EM RECUPERACAO JUDICIAL,,DEMAIS,"Impressão de livros, revistas e outras publicações periódicas",2012-06-27
2616079000105,PE,RECIFE,COMERCIAL PARANHOS - EIRELI,,MICRO EMPRESA,Comércio atacadista de artigos de escritório e de papelaria,1998-06-26
12030565000109,PE,RECIFE,SIRO PRESTACAO DE SERVICOS COMERCIO E REPRESENTACOES LTDA,SIRO,MICRO EMPRESA,Atividades de franqueadas do Correio Nacional,1987-08-11
61533949000141,SP,SAO PAULO,S/A O ESTADO DE S.PAULO,,DEMAIS,Edição integrada à impressão de jornais diários,1907-12-24
1935632000100,PE,RECIFE,EDITORA FOLHA DE PERNAMBUCO LTDA,FOLHA DE PERNAMBUCO,DEMAIS,Edição integrada à impressão de jornais diários,1997-06-27
10798130000175,PE,RECIFE,EDITORA JORNAL DO COMMERCIO LTDA,,DEMAIS,Edição integrada à impressão de jornais diários,1979-01-01
24073256000197,PE,RECIFE,MN CARRILHO & ALVES LTDA.,LIVRARIA IDEIA FIXA,EMPRESA DE PEQUENO PORTE,Comércio varejista de artigos de papelaria,1988-08-10
3743073000161,PE,RECIFE,TECSUPRI MAQUINAS SUPRIMENTOS E SERVICOS LTDA,TECSUPRI,EMPRESA DE PEQUENO PORTE,Comércio varejista de equipamentos para escritório,2000-04-07
11021809000116,PE,RECIFE,R.G.L. DA SILVA CLIPPING ASSESSORIA DE COMUNICACAO,RL CLIPPING,MICRO EMPRESA,Outras atividades de prestação de serviços de informação não especificadas anteriormente,2009-08-05
19946727000194,PE,OLINDA,DORCAM EIRELI,MY SHUTTLE,MICRO EMPRESA,Locação de automóveis sem condutor,2014-03-25
21280350000129,PE,RECIFE,POSTO SAO FELIX ESPINHEIRO LTDA,POSTO SAO FELIX,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2014-10-23
7925560000104,PE,RECIFE,CORTEPEL COMERCIO DE PAPEIS E MATERIAIS GRAFICOS LTDA,CORTEPEL,MICRO EMPRESA,Comércio atacadista de papel e papelão em bruto,2006-03-31
10803492000107,PE,RECIFE,DIARIO DE PERNAMBUCO SA,DIARIO DE PERNAMBUCO,DEMAIS,Edição de jornais diários,1966-09-09
47508411122774,PE,RECIFE,COMPANHIA BRASILEIRA DE DISTRIBUICAO,,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",2006-05-05
1116583000183,PE,RECIFE,LIVRARIA JAQUEIRA LTDA,,DEMAIS,Comércio varejista de livros,1996-03-29
33234553000168,PE,RECIFE,ATACAREJO DE ALIMENTOS IDEAL EIRELI,ATACAREJO IDEAL',EMPRESA DE PEQUENO PORTE,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",2019-04-03
35312223000179,PE,RECIFE,FB NETO MERCADINHO EIRELI,VAREJAO OLHO D'AGUA,EMPRESA DE PEQUENO PORTE,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",2019-10-25
34316196000140,PE,RECIFE,MERCADINHO MELHOR PRECO LTDA,MP SUPERMERCADO,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",2019-07-25
9967852016201,PE,PETROLINA,HOTELARIA ACCOR BRASIL S/A,IBIS PETROLINA,DEMAIS,Hotéis,2011-02-14
10348318000979,DF,BRASILIA,WINDSOR ADMINISTRACAO DE HOTEIS E SERVICOS LTDA,WINDSOR BRASILIA HOTEL,DEMAIS,Hotéis,2013-07-18
40432544010290,PE,RECIFE,CLARO S.A.,CLARO,DEMAIS,Telefonia móvel celular,2005-07-25
24771958000144,MT,VARZEA GRANDE,CONDOMINIO EDIFICIO CENTRO EMPRESARIAL VARZEA GRANDE,,DEMAIS,Condomínios prediais,1989-04-06
76535764032932,MT,CUIABA,OI S.A. - EM RECUPERACAO JUDICIAL,OI,DEMAIS,Serviços de telefonia fixa comutada - STFC,2000-03-24
7171216000169,MT,CUIABA,I. F. SALIM INFORMATICA,MARKONI INFORMATICA E PAPELARIA,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática,2005-01-12
33323802000191,MT,MATUPA,DEIMISSON BRUNO DE OLIVEIRA 09528358942,PORTAL BRUNO NOTICIAS,MICRO EMPRESA,Edição de jornais diários,2019-04-11
11591334000101,DF,BRASILIA,TRILUX PRODUCOES FOTO E VIDEO LTDA,TRILUX FOTOGRAFIAS,MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",2010-02-23
3507548000110,MT,VARZEA GRANDE,MUNICIPIO DE VARZEA GRANDE,VARZEA GRANDE PREF GABINETE DO PREFEITO,DEMAIS,Administração pública em geral,1975-01-13
38653223000120,MT,VARZEA GRANDE,BRASILIA DADOS LTDA,BRASILIA DADOS,MICRO EMPRESA,Pesquisas de mercado e de opinião pública,2020-09-22
34274233007700,GO,GOIANIA,VIBRA ENERGIA S.A,,DEMAIS,"Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador re",2004-11-10
40045363000168,MT,VARZEA GRANDE,ESTACAO LIVRE EIRELI,ESTACAO LIVRE MT,MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",2020-12-08
4454790001965,MT,VARZEA GRANDE,AIR BP BRASIL LTDA.,AIR BP,DEMAIS,"Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador re",2003-12-18
31668926000183,MT,NOBRES,P R N LEMOS,NOBRE COMUNICACAO,MICRO EMPRESA,Agências de notícias,2018-10-02
9171228000119,MT,CUIABA,T. H. R. DOS SANTOS - COMUNICACOES PUBLICIDADE E PROMOCOES,TUIUIU COMUNICACOES PUBLICIDADE E PROMOCOES,MICRO EMPRESA,Atividades de televisão aberta,2007-10-29
10828250000178,MT,BARRA DO GARCAS,RONAN FERNANDES CICERO DE SA,EDICAO PUBLICIDADE,MICRO EMPRESA,Edição de jornais diários,2009-05-18
15361488000150,MT,ARAPUTANGA,AUTO POSTO BOLA SETE LTDA,POSTO BOLA SETE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1982-10-06
9001879002376,MT,VARZEA GRANDE,COMERCIAL AMAZONIA DE PETROLEO LTDA,AMAZONIA 19,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-09-19
18598922000108,MT,CACERES,F. NATAL - RESTAURANTE,KASKATA RESTAURANTE,EMPRESA DE PEQUENO PORTE,Restaurantes e similares,2013-07-23
17876127000171,MT,ARAPUTANGA,LAGO AZUL HOTEL LTDA,LAGO AZUL HOTEL,EMPRESA DE PEQUENO PORTE,Hotéis,2013-04-01
17995158000141,MT,CACERES,BIBIANO RESTAURANTE LTDA,DITO BENDITO,MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",2013-04-19
26929552000172,MT,CUIABA,ESPORTES E NOTICIAS COMUNICACAO E EVENTOS EIRELI,ESPORTES E NOTICIAS,MICRO EMPRESA,Atividades de rádio,2017-01-20
7650465000137,MT,PORTO ALEGRE DO NORTE,NORTE ARAGUAIA COMUNICACOES LTDA,ARAGUAIA COMUNICACOES,DEMAIS,Agências de notícias,2003-11-05
5595288000108,MT,BARRA DO GARCAS,A. BORGES NETO AGENCIA PROPAGANDA MARKETING E MIDIA DIGITAL,JORNAL - NOTICIA DOS MUNICIPIOS,MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",2003-04-10
9446522000196,MT,VARZEA GRANDE,EDINA RIBEIRO DE ARAUJO EIRELI,MAIS COMUNICAO E MARKETING,MICRO EMPRESA,Edição de jornais diários,2008-03-28
37105547000161,MT,CUIABA,GP SERVICOS DE INFORMACAO NA INTERNET LTDA,O FATO NEWS,EMPRESA DE PEQUENO PORTE,"Portais, provedores de conteúdo e outros serviços de informação na internet",2020-05-11
2952192000161,RN,NATAL,CABO SERVICOS DE TELECOMUNICACOES LTDA,CABO,DEMAIS,Operadoras de televisão por assinatura por cabo,1999-01-27
8334385000135,RN,NATAL,COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,,DEMAIS,"Captação, tratamento e distribuição de água",1969-12-05
8324196000181,RN,NATAL,COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN,NEOENERGIA COSERN,DEMAIS,Distribuição de energia elétrica,1966-10-28
21278402000122,RN,NATAL,INOVANET EMPREENDIMENTOS LTDA.,INOVANET,MICRO EMPRESA,Serviços de comunicação multimídia - SCM,2014-10-22
2201535000156,RN,NATAL,NATAL TECNOLOGIA E SEGURANCA LTDA,EMVIPOL MONITORAMENTO,DEMAIS,Atividades de monitoramento de sistemas de segurança eletrônico,1997-10-30
4999366000177,RN,NATAL,AM SERVICOS E LOCACAO DE EQUIPAMENTOS DE INFORMATICA EIRELI,LOCAINFORN,EMPRESA DE PEQUENO PORTE,Aluguel de máquinas e equipamentos para escritórios,2002-04-15
14240072000110,RN,NATAL,B C DE OLIVEIRA,PLANOB MARKETING,EMPRESA DE PEQUENO PORTE,Agências de publicidade,2011-09-01
30173741000135,RN,NATAL,DANTE A P DE ARAUJO LTDA,DANTE ALIGHIERE PESSOA DE ARAUJO,EMPRESA DE PEQUENO PORTE,Outras atividades de publicidade não especificadas anteriormente,2018-04-11
7442731000136,RN,NATAL,JMT SERVICOS DE LOCACAO DE MAO DE OBRA LTDA,JMT SERVICE LOCACAO DE MAO DE OBRA,DEMAIS,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",2005-06-17
24894827000154,RN,NATAL,JOC- COMERCIO DE COMBUSTIVEL EIRELI,POSTO ESPERANCA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-05-30
10557440000106,RN,NATAL,RODRIGO LORSCHEIDER M. C. DE ANDRADE,101 RENT A CAR,MICRO EMPRESA,Locação de automóveis sem condutor,2008-11-28
12744447000154,RN,NATAL,MIC TURISMO LTDA,MICHELLE TOUR,EMPRESA DE PEQUENO PORTE,Agências de viagens,1987-12-01
5041531000146,DF,BRASILIA,OFICINA DA NOTICIA SERVICOS DE INFORMACAO S/S LTDA,OFICINA DA NOTICIA,MICRO EMPRESA,Agências de notícias,2002-04-30
70313598000154,RN,NATAL,M B R COMERCIAL LTDA,POSTO 1002,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1994-11-24
23636359000155,RN,MACAIBA,POSTO MONTE BELO VII COMERCIO DE COMBUSTIVEIS LTDA,POSTO MONTE BELO VII,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2015-11-10
8399834000123,RN,NATAL,POSTO PLANALTO LTDA,POSTO PLANALTO I,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1969-08-07
24206617000800,RN,NATAL,PARELHAS GAS LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1994-09-14
21101705000175,RN,NATAL,POSTO QUALY QUINTAS COMERCIO DE COMBUSTIVEIS LTDA,POSTO QUALY,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-09-24
36996378000134,RN,SAO JOSE DE MIPIBU,MELHOR COMERCIO DE COMBUSTIVEIS EIRELI,,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2020-04-24
11372084001778,PB,JOAO PESSOA,POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA,POSTO OPCAO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2011-09-28
25138491000162,RN,SAO JOSE DE MIPIBU,POSTO COPACABANA LTDA,POSTO COPACABANA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-07-05
8713513000151,RN,NATAL,CASA NORTE LTDA,CASA NORTE ATACADO,DEMAIS,Comércio atacadista de artigos de armarinho,1984-02-22
37540171000113,RN,NATAL,DJALMA MARINHO NETTO 01184607494,MARTTO ANIMACOES E TECNOLOGIA,MICRO EMPRESA,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",2020-06-26
23162561000192,RN,NATAL,GUSTAVO W S FERNANDES,1516 GESTAO DE MARCAS,MICRO EMPRESA,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",2015-08-27
32586338000163,RN,ANGICOS,DOMINGOS COMERCIAL DE COMBUSTIVEIS PLANALTO LTDA,REDE DE POSTOS DOMINGOS,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2019-01-28
70156112000200,RN,UMARIZAL,G J SANTOS DE OLIVEIRA,POSTO SAO JOAO VII,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,1997-06-03
8427525000110,RN,MESSIAS TARGINO,J. D. DE MEDEIROS BRITO,POSTO UNIAO J F,EMPRESA DE PEQUENO PORTE,Serviços combinados de escritório e apoio administrativo,2006-11-06
8547432000552,RN,CAICARA DO RIO DO VENTO,POSTO FREI DAMIAO LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1988-04-12
40756983000377,RN,NATAL,POSTO OLINDA LTDA,POSTO OLINDA VI,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1999-09-20
841152000117,RN,MOSSORO,POSTO SAO FRANCISCO I LTDA,POSTO SAO FRANCISCO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,1995-10-05
75315333005178,RN,NATAL,ATACADAO S.A.,O ATACADAO,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",2004-03-29
21832800000149,RN,MOSSORO,MOSSORO HOJE COMUNICACAO INTEGRADA LTDA,MOSSORO HOJE,MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",2015-02-06
2749278000191,RN,PARNAMIRIM,UNIGRAFICA - GRAFICA E EDITORA LTDA,UNIGRAFICA,EMPRESA DE PEQUENO PORTE,"Impressão de livros, revistas e outras publicações periódicas",1998-09-22
10869948000131,RN,NATAL,V. A. GOMES FOTOGRAFIA,RAPINA,MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",2009-06-02
12976171000130,RN,ALEXANDRIA,MANOEL VIEIRA DE FREITAS JUNIOR EIRELI,AUTO POSTO VIEIRAO,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,1988-03-21
35304542000213,RN,NATAL,CIRNE PNEUS COMERCIO E SERVICOS LTDA,CIRNE POSTOS,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1990-08-14
3208511000191,RN,ACARI,GARGALHEIRAS TUR EIRELI,GARGALHEIRAS TUR,MICRO EMPRESA,Hotéis,1998-02-16
4289900000151,RN,MARTINS,HOTELARIA SERRANO EIRELI,HOTEL SERRANO DE MARTINS,EMPRESA DE PEQUENO PORTE,Hotéis,2001-01-10
7290329000183,RN,CAICO,I DANTAS SILVA EIRELI,POUSADA VARANDAS DO PENEDO,MICRO EMPRESA,Hotéis,2005-03-22
1119969000149,RN,MARTINS,MARCOS ANTONIO GURGEL COSTA,POSTO IMPERATRIZ,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1996-04-01
7492224000107,RN,MACAIBA,NOSSA SENHORA APARECIDA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,POSTO NOSSA SENHORA APARECIDA,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2005-07-12
2374149000166,RN,JUCURUTU,POSTO SANTA IZABEL LTDA,,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,1998-01-12
28446336000100,RN,MACAIBA,POSTO TABAJARA LTDA,REDE DE POSTOS DOMINGOS,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2017-08-17
4210762000173,RN,CANGUARETAMA,POUSADA DO FORTE EIRELI,,MICRO EMPRESA,Hotéis,2000-12-22
4634597000268,RN,CAICO,WALFREDO LOPES & FILHOS LTDA,POSTO SANTANA,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2001-08-27
32304440000129,RN,NATAL,A DE O VIANA,GRUPO AGORA RN,MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",2018-12-21
8704378000188,RN,NATAL,"BLOG COMUNICACAO, MARKETING E EVENTOS LTDA",BLOG LTDA,MICRO EMPRESA,Outras atividades de prestação de serviços de informação não especificadas anteriormente,2007-03-13
22088000000128,RN,NATAL,ELIAS DE MEDEIROS 32287950478,PORTAL DE NOTICIAS E FOTOJORNALISMO NATAL,MICRO EMPRESA,Edição de jornais diários,2015-03-19
16916064000177,RN,MOSSORO,FRANCISCO UGMAR NOGUEIRA 03071964455,,MICRO EMPRESA,Edição de jornais diários,2012-09-26
18568900000103,RN,NATAL,JB NEGOCIOS E ASSESSORIA EIRELI,JB NEGOCIOS E ASSESSORIA,EMPRESA DE PEQUENO PORTE,Serviços combinados de escritório e apoio administrativo,2013-07-25
5585247000130,RN,PARNAMIRIM,PN COMUNICACAO INTEGRADA LTDA,PN COMUNICACAO INTEGRADA,MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",2003-04-03
28528176000130,RN,NATAL,RAFAEL F C DUARTE,SAIBA MAIS,MICRO EMPRESA,Edição de jornais não diários,2017-08-29
9535322000100,RN,NATAL,RN NEGOCIOS EDITORA LTDA,NOVO JORNALISMO,MICRO EMPRESA,Edição integrada à impressão de revistas,2008-04-18
8236756000227,RN,SAO GONCALO DO AMARANTE,CFB - COMERCIO DE COMBUSTIVEIS LTDA,BELVEDERE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2014-07-29
70039003000114,RN,MOSSORO,H V O - EMPREENDIMENTOS TURISTICOS E LAZER LTDA,VILLAOESTE HOTEL E EVENTOS,MICRO EMPRESA,Hotéis,1993-11-29
24230106000140,RN,NATAL,M M COMERCIAL DE COMBUSTIVEIS PLANALTO LTDA,REDE DE POSTOS DOMINGOS,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2016-02-23
8128738000140,RN,MOSSORO,PEDRO DE OLIVEIRA MONTEIRO & CIA LTDA,POSTO MOSSORO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1972-08-22
26292126000170,RN,NATAL,REVISE COMBUSTIVEIS LTDA,POSTO SENADOR,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2016-10-04
10698587000299,RN,MOSSORO,SULNORTE COMBUSTIVEL LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1995-11-16
35283670000147,RN,NATAL,TRANSPORTES E COMERCIO NOVO HORIZONTE LTDA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1990-09-19
37027266000138,RN,NATAL,MAXIMA SEGURANCA TERCEIRIZACAO EIRELI,MAXIMA SEGURANCA TERCEIRIZACAO EIRELI,MICRO EMPRESA,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",2020-04-29
24021323000120,RN,PARNAMIRIM,UNIGRAF - GRAFICA E EDITORA EIRELI,UNIGRAFICA,EMPRESA DE PEQUENO PORTE,"Serviços de acabamentos gráficos, exceto encadernação e plastificação",2016-01-21
16909633000157,RN,SAO JOSE DE MIPIBU,AUTO POSTO VILLAGIOS LTDA,POSTOS ARCO VERDE,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2012-09-19
31853092000186,RN,NATAL,BAIRRO NORDESTE COMERCIO LTDA,,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2018-10-24
23276893000106,RN,NATAL,OCEAN POSTO EIRELI,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2015-09-15
4069473000104,RN,MACAIBA,POSTO MONTE BELO II - COMERCIO DE COMBUSTIVEIS LTDA,POSTO MONTE BELO II,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2000-09-29
8030363003792,RN,NATAL,SUPERMERCADO NORDESTAO LTDA,SUPERFACIL ATACADO,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",2018-05-03
21831005000136,RN,MOSSORO,ANTONIA VANUBIA DE SOUSA,,MICRO EMPRESA,Impressão de material para outros usos,2015-02-05
18777811000169,RN,MOSSORO,J H M DE OLIVEIRA JUNIOR,DSLIGHT EVENTOS,MICRO EMPRESA,Atividades de sonorização e de iluminação,2013-08-20
21690175000148,PE,RECIFE,AFA COMERCIO E SERVICOS LTDA,SUN SMART HOTEL,MICRO EMPRESA,Hotéis,2015-01-16
7543171000106,RN,ASSU,COMERCIAL DE COMBUSTIVEIS MEDEIROS E MEDEIROS LTDA,POSTO FLORESTAL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2005-08-18
7193864000116,RN,NATAL,G.B. COMERCIO DE COMBUSTIVEIS LTDA,POSTO PREMIER,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2005-02-01
35298330000432,RN,MOSSORO,JVC COMERCIAL LTDA,POSTO IMPERIAL,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2005-12-02
33720348000102,RN,CANGUARETAMA,M H COMBUSTIVEIS LTDA.,AUTO POSTO 101,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2019-05-24
10776048000220,RN,NATAL,PINHEIRO E FILHO COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,POSTO PINHEIRO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2009-06-04
3315118000105,RN,MOSSORO,J MENDES REVENDEDORA DE COMBUSTIVEIS E DERIVADOS LTDA,POSTO 30 DE SETEMBRO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,1999-07-29
10757120000191,RN,CURRAIS NOVOS,R N SERVICOS E EMPREENDIMENTOS LTDA,PORTO BRASIL SUITES,MICRO EMPRESA,Hotéis,2009-04-02
20256680000116,RN,PARNAMIRIM,CRISTINA AGUIAR DE HOLANDA 97026646400,HOLANDA PRODUCOES,MICRO EMPRESA,Produção musical,2014-05-15
7448838000191,RN,SAO PAULO DO POTENGI,CAMPOS E CAMPOS LTDA,POSTO CAMPOS,EMPRESA DE PEQUENO PORTE,Comércio varejista de combustíveis para veículos automotores,2005-06-17
17025730000140,RN,SAO MIGUEL DO GOSTOSO,SANTO CRISTO EMPREENDIMENTOS IMOBILIARIOS LTDA,CONDOMINIO VILA GOSTOSO,MICRO EMPRESA,Incorporação de empreendimentos imobiliários,2012-10-17
5757137000109,RN,CAICO,ALYSSON SMITH DA NOBREGA MAIA,,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2003-07-07
19970611000271,RN,PARNAMIRIM,J M L DINIZ COMERCIO DE DERIVADOS DE PETROLEO EIRELI,,MICRO EMPRESA,Comércio varejista de combustíveis para veículos automotores,2020-06-23
24229391000189,RN,NATAL,POSTO SANTO EXPEDITO LTDA,POSTO SANTO EXPEDITO,DEMAIS,Comércio varejista de combustíveis para veículos automotores,2016-02-23
82508433000117,SC,FLORIANOPOLIS,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,CASAN,DEMAIS,"Captação, tratamento e distribuição de água",1971-07-27
4731984000131,SC,JOACABA,IRENE & DECIO IMOVEIS LTDA.,DECIO E GOLDEN IMOVEIS,EMPRESA DE PEQUENO PORTE,Corretagem no aluguel de imóveis,2001-10-24
79417093000104,SC,FLORIANOPOLIS,ILHAMAR EMPREENDIMENTOS IMOBILIARIOS LTDA,,EMPRESA DE PEQUENO PORTE,Corretagem na compra e venda e avaliação de imóveis,1986-07-07
76535764000143,RJ,RIO DE JANEIRO,OI S.A. - EM RECUPERACAO JUDICIAL,OI,DEMAIS,Serviços de telefonia fixa comutada - STFC,1966-09-26
